id,ret
98,以下物品不适合在洗碗机中清洗：带装饰图案的玻璃和光泽瓷器，洗碗机的高温和洗涤剂会导致装饰脱落；含铝或铝制厨具，容易产生划痕；表面已变差或损坏的厨具，无法获得理想洗涤效果且不卫生；劣质不锈钢银质餐具，不可避免会生锈；已生锈的厨具，锈迹会转移到其他不锈钢表面；某些精致玻璃和水晶，长期清洗会逐渐失去光泽。建议购买餐具时提前确认是否适合洗碗机清洗。
102,"""清洁前先关闭水龙头并拆下进水管。取出滤网后在自来水下冲洗干净。将清洁后的滤网装回水管原位，再将水管重新接回水龙头。<PIC> 进水管滤网的作用是过滤市政供水中的沙、污垢、铁锈等杂质，建议定期检查并按需清洁。"", [""Manual06_22""]"
103,"""清洁上层喷淋臂前，请先拔掉电源并关闭水龙头。检查上层喷淋臂（2）上的孔是否堵塞，若堵塞则需拆下清洁。向左旋转螺母即可拆下上层喷淋臂，用水冲洗疏通堵塞的孔。安装时确保螺母拧紧。建议至少每周清洁一次喷淋臂以保证机器高效运行。<PIC>"", [""Manual06_23""]"
104,"""滤网安装前，请先确保设备已关机并拔下电源插头。双手握住设备上盖向上拉起，<PIC>再握住背部滤网盖把手向前拉出，<PIC>取出旧滤网后，可用吸尘器或软刷清洁滤网仓内部，确保仓内干净无积尘，这样新滤网就可以顺利安装啦。"", [""Manual03_22"", ""Manual03_23""]"
105,"""安装脚轮的步骤如下：首先关闭工具并断开电源。<PIC>然后一只手握住夹头黑色套筒，另一只手固定工具，逆时针旋转套筒，开口调至足够大。<PIC>接着将附件插入夹头约19毫米，顺时针旋转套筒紧固，一手握套筒、一手握工具以达到最大紧固度。<PIC>"", [""drill0_01"", ""drill0_02"", ""drill0_03""]"
108,"""外壳清洁：用温和清洁剂和软布轻轻擦拭产品外表面和门封条，控制面板只用软布擦拭，不要用研磨性物质。清洁前记得拔掉电源、关闭水龙头。 机器内部：根据脏污程度，空载运行预洗程序（不加洗涤剂）或长程序（加洗涤剂）来清洁内胆。 过滤器清洁（建议每周至少一次）：逆时针旋转微过滤器和粗过滤器组件，从底座拉出。<PIC> 再拉出金属/塑料过滤器。<PIC> 按压粗过滤器卡爪将其分离。<PIC> 用刷子在流水下清洁所有三个过滤器，装回时顺时针旋转至听到咔嗒声。<PIC> 进水管滤网：关闭水龙头拆下水管，取出滤网在流水下清洁，清洁后装回原位。<PIC>"", [""Manual06_18"", ""Manual06_19"", ""Manual06_20"", ""Manual06_21"", ""Manual06_22""]"
109,"""空气滤清器清洁步骤：取下盖板，松开固定空气滤清器盖的卡箍，取下滤清器盖及滤芯。<PIC> 用溶剂清洗滤芯并晾干，给滤芯上油并挤出多余机油，滤芯应湿润但不滴油（推荐使用泡沫空气滤清器专用油或SAE 20号发动机油）。注意不要拧绞滤芯以免撕裂。将滤芯装回滤清器，确保密封面贴合无漏气。<PIC> 装回滤清器盖、卡箍及盖板。建议每工作25小时清洁一次，粉尘环境下增加频次。使用一段时间后无法彻底清洁时需更换新件。严禁无滤芯运行发动机。"", [""Manual18_61"", ""Manual18_62""]"
110,"""关于滤网更换，需要先说明一下：根据现有资料，这款产品的滤网主要以清洁为主，当滤网更换指示灯亮红色时才需要更换，建议每6-12个月更换一次。更换步骤如下：关闭电源并拔下电源线，打开前盖板，握住空气滤网把手向上提起取出。<PIC>若是3M多重防护滤网，取出空气滤网后再抽出3M滤网即可。<PIC>更换新滤网后，长按睡眠+自动键5秒以上重置指示灯。关于滤网型号与规格，检索到的资料中暂无具体型号参数，建议您联系当地经销商或服务中心获取适配您机型的滤网型号。"", [""Manual01_29"", ""Manual01_31""]"
114,"""启动健身单车前需完成以下准备：穿着橡胶底运动鞋和适合运动的衣物。调节座椅高度：将脚踏板转到前位，脚掌中心对准脚踏板，膝盖保持微弯。松开座管调节旋钮，将座椅调至合适高度后确保锁销完全卡入并拧紧旋钮，不可超过限位标记（STOP）。<PIC> 调节脚踏绑带：将脚掌中心放在脚踏板上，转动脚踏板至可触及位置，将绑带固定在鞋面上，两侧均需操作，确保脚尖和膝盖朝前。<PIC> 首次开机需完成初始设置：按增减按钮依次设置日期、时间和计量单位，每项设置完成后按确认键。之后可按快速启动按钮开始手动程序，默认阻力等级为4。<PIC>"", [""Manual14_23"", ""Manual14_25"", ""Manual14_24""]"
115,"""您好！关于控制台功能和显示屏内容，根据检索到的资料，前面板控制台的简要示意如下<PIC>，控制面板的详细功能说明请参考第9页。显示屏在拍摄模式下会显示剩余电量、日期/时间打印状态、存储卡图标及剩余可拍张数等信息<PIC>；电量不足时，屏幕右下角会出现低电量图标。回放模式下显示屏内容也有所不同<PIC>。如需了解某款具体产品的控制台或显示屏详情，欢迎告知产品型号，我来为您进一步说明！"", [""Manual35_3"", ""Manual29_7"", ""Manual29_8""]"
116,"""运动前需要调整表带位置和松紧度。佩戴位置上，运动时可将表带向上移动至手腕更高处，以获得更贴合的效果，优化心率监测准确性。<PIC> 松紧度上，收紧表带至舒适贴合，将表扣钉按入合适的孔位，但不要过紧，佩戴时应留有空隙，可在手腕上轻微移动。同时确保手表背面与皮肤保持接触。如果感到不适，请及时松开表带；若不适持续，请取下手表让手腕休息。"", [""Manual16_6""]"
120,"""控制台最多可存储2个用户档案，每个档案会自动记录运动结果。档案可保存姓名（最多10个字符）、年龄、体重、身高、性别及首选运动数据显示方式。 编辑用户档案的步骤：在开机模式界面，按增加或减少按钮选择要编辑的用户档案，按确认键进入。控制台显示编辑提示后，再按确认键开始编辑。依次设置姓名（用增加/减少按钮选字母，左右按钮切换位置）、年龄、体重、身高、性别，每项设置完按确认键。之后可设置运动数据扫描方式（开启则每6秒自动切换，关闭则手动切换），最后自定义下部显示区的运动数据项目，完成后按确认键保存。<PIC> 如需退出编辑，任意步骤按暂停/结束按钮即可返回开机界面。"", [""Manual14_26""]"
121,"""设置心率目标，请使用心率控制（HRC）程序：按程序键选择心率控制，选择初级或高级后按确认键，再用增加/减少按钮选择目标心率区间——50–60%、60–70%、70–80%或80–90%最大心率，然后设置运动目标值，按确认键开始即可。注意80–90%区间运动前请先咨询医生。 关于按年龄推荐的目标心率范围，燃脂最有效的心率区间是最大心率的50–70%。最大心率的估算方式是220减去年龄，每年约下降1次/分钟。具体各年龄段的目标心率区间可参考下方图表，但每个人情况不同，建议咨询医生获取个人专属区间。<PIC>"", [""Manual14_23""]"
122,根据提供的手册内容，未找到关于健身单车体能测试程序的相关信息。建议查阅产品完整手册中的运动模式章节，或联系客服获取详细说明。
123,"""电钻充电步骤很简单，按以下顺序操作就好：先把充电器插入插座，再将电池组插入充电器，确保完全卡紧到位。<PIC>插好后红色指示灯会持续闪烁，表示正在充电。<PIC>等红色指示灯变为常亮，就说明充满电了，可以取下使用，也可以继续放在充电器上。<PIC>"", [""Manual11_2"", ""drill0_08"", ""drill0_09""]"
124,DCB101充电器指示灯含义如下：正常充电时，红色指示灯持续闪烁。充电完成后，指示灯显示已充满状态。电源故障时（如配合发电机等便携式电源使用），红色指示灯快速闪烁两次后暂停，表示电源超出允许范围。若电池组存在故障，充电器会显示不亮灯或电池组/充电器故障提示。过热/过冷延迟模式下，红色指示灯长闪后短闪，待温度恢复正常后自动切换至充电模式。
