id,ret
421,"""To turn a snowmobile, slow down as you approach the curve, then turn the handlebars in the desired direction. At the same time, shift your weight onto the running board on the inside of the turn and lean your upper body into the turn. <PIC> Practice this at slow speeds in a large flat area first. If the snowmobile begins to tip while turning, lean more into the turn to regain balance, or gradually release the throttle and steer toward the outside of the turn. Lean more as the turn gets sharper or at higher speeds."", [""Manual34_127""]"
422,"""Riding uphill requires preparation and proper technique. Practice on gentle slopes first before attempting steeper climbs. As you approach a hill, accelerate before starting the climb, then reduce throttle to prevent track slippage. Keep your weight on the uphill side at all times — lean forward on the handlebars, and on steeper inclines, stand on the running boards while leaning forward over the handlebars. <PIC> Slow down as you reach the crest, and be ready for obstacles, sharp drops, or other vehicles on the other side. If you cannot continue up the hill, do not spin the track. Stop the engine, set the parking brake, then pull the rear of the snowmobile around to point it back downhill. Never stand on the downhill side of the machine. Once pointed downhill, restart the engine, release the parking brake, and descend."", [""Manual34_127""]"
423,"""下坡时需将速度控制在最低限度。保持适当油门以使离合器处于接合状态，这样可以利用发动机压缩力辅助减速，防止雪地摩托自由滑行。<PIC> 同时频繁轻踩刹车配合减速。切勿过度制动，否则履带会锁死导致失控。"", [""Manual34_128""]"
424,"""Crossing a slope requires proper weight positioning to maintain balance. As you travel across the slope, lean your body toward the uphill side. The recommended riding position is to kneel with the downhill leg's knee on the seat and the uphill leg's foot on the running board. <PIC> This makes it easier to shift your body weight as needed. Since snow and ice are slippery, be prepared for the snowmobile to slip sideways. If it does, steer in the direction of the slide if no obstacles are in your path, then gradually steer back in your intended direction. If the snowmobile starts to tip, steer downhill to regain balance. If tipping is unavoidable, dismount immediately on the uphill side. Side hills are not recommended for beginners or novice riders."", [""Manual34_129""]"
425,"""Remove the spark plug periodically to inspect it. Check the coloration on the white porcelain insulator around the center electrode. The ideal color is medium to light tan for a normally ridden machine. <PIC> A very white center electrode porcelain could indicate an intake track air leak or carburetion problem. Do not attempt to diagnose such problems yourself — take the machine to your dealer. Heat and deposits will cause any spark plug to slowly break down and erode over time, so periodic inspection is important. Consult your dealer before switching to a different spark plug type."", [""Manual34_134""]"
426,
427,"""Two methods are available for memorizing communication channels. The first is Favorite Channel Memory, which lets you store up to five preferred channels for quick access. To set it up, press MENU, navigate to Favorite, select a favorite channel position, then choose the desired channel number. Once saved, press the FCR button repeatedly to cycle through your stored channels. <PIC> The second method is Manual Program with Fine Tuning, which lets you memorize a manually tuned channel after adjusting picture quality. After fine-tuning, press ENTER to memorize the channel. Note that if a finely tuned channel is memorized, its channel number turns yellow. To clear the fine tuning, re-program the channel via Auto Program or Manual Program. <PIC>"", [""Manual35_22"", ""Manual35_23""]"
428,"""Common causes of poor TV signal reception include interference from automobile ignition systems, neon lamps, electric drills and other electrical appliances, which can cause picture flutter, drift, black spots or horizontal streaking. <PIC> Ghosts appear when the TV signal splits into a direct path and a reflected path off tall buildings or hills — adjusting the antenna direction may help. <PIC> Weak signals in fringe reception areas cause snow (small dots on screen), which may require a special antenna. <PIC> Strong random signals from cars or airplanes can also interfere with the TV signal, and a weak antenna signal is another common factor. For radio signal reception issues, interference can come from nearby equipment generating radio frequency energy. Reorienting or relocating the receiving antenna, increasing separation between the equipment and receiver, or connecting equipment to a different circuit outlet are recommended corrective measures."", [""television0_01"", ""television0_02"", ""television0_03""]"
429,"""To enable captions, press the CAPTION button and then press it again to select Off, Mode1, Mode2, Text1, or Text2. Press ENTER to exit. <PIC> Alternatively, press MENU, use the arrow buttons to select the Special menu, then select Caption, press the right arrow, and use up/down arrows to choose your preferred mode. Press MENU repeatedly to exit. <PIC> The TV remembers the last caption mode even when turned off. For on-screen text customization, the Text function provides information like weather, news, and stock topics. Note that not all stations offer text services even if they offer captioning. Poor signal may cause an empty black box to appear temporarily, which is normal."", [""Manual35_37"", ""Manual35_38""]"
430,
431,"""Connect the DVD player's component outputs (Y, PB, PR for 480i) to the corresponding component input ports on the TV, and connect the audio outputs to the TV's audio L/R ports. <PIC> Once connected, turn on the TV and press the TV/VIDEO button on the remote or front panel to select COMPONENT mode, then turn on the DVD player. <PIC> For connecting to an audio system, use the DVD player's audio output jacks (L/R) and connect them to the audio input jacks on your audio system or receiver. Ensure all devices are powered off before making connections."", [""television0_04"", ""television0_05""]"
432,
433,"""Read all instructions before use. Do not use outdoors or in poorly ventilated spaces. Keep the cord away from heat, sharp edges, and damp areas. Never pull the cord to disconnect — always pull the plug. Do not touch hot surfaces; use handles or knobs. Always place the appliance on a stable, flat, heat-resistant surface. <PIC> Never immerse the appliance in water or put it in a dishwasher. Disconnect from mains when not in use for long periods and before cleaning. Do not operate if the cord is damaged. Only use earthed power connections matching the voltage on the rating plate. In an emergency, immediately remove the plug from the socket. Children aged 8 and above may use the appliance only under supervision — they must not play with it or perform maintenance unsupervised."", [""Manual07_0""]"
434,"""There are 3 intensity settings: high (three lights), medium (two lights), and low (one light). <PIC> To change the intensity, press the intensity indicator lights on the handle to cycle through the options. This can be done before, during, or after brushing. <PIC> You can also adjust the intensity from the app. Note that if you apply too much pressure for an extended period, Adaptive Intensity will automatically lower the setting by one level to protect your gums."", [""toothbrush0_06"", ""toothbrush0_07""]"
435,"""To activate or deactivate features on your electric toothbrush, you can do it from the handle or the app. From the handle, place the handle on the charging stand, then press and hold the power button for the required duration depending on the feature: - Pressure Sensor Feedback: up to 3 seconds (1 beep, SenseIQ indicator lights purple for 3 seconds) - Adaptive Intensity: up to 5 seconds (1 beep then 2 beeps, SenseIQ indicator lights purple for 3 seconds) - Brush head replacement reminder: up to 7 seconds (2 beeps then 3 beeps, replacement reminder indicator lights for 3 seconds) <PIC> Activated: battery indication blinks white 3 times + 3 tones low to high. Deactivated: battery indication blinks amber 3 times + 3 tones high to low. From the app, you can activate or deactivate Adaptive Intensity and Scrubbing Feedback. Note that deactivating the Pressure Sensor will also deactivate Adaptive Intensity."", [""Manual37_13""]"
436,"""To charge using the travel case, plug the USB cord into the travel case and into the USB wall adapter, then plug the wall adapter into an outlet. Place the toothbrush into the travel case. Make sure the travel case is placed on its side for better stability. <PIC> <PIC> To verify charging has started, the toothbrush will beep twice and the lights will illuminate in an upward motion. While charging, the battery indicator blinks in white. <PIC> Charging is complete when the battery light turns off (stops blinking)."", [""Manual37_18"", ""Manual37_19"", ""Manual37_20""]"
